language,layer,head,direction,correct,total,accuracy
turkish,6,2,nsubj_to_root,2856,1190043,0.002399913280444488
turkish,6,2,leftward,4325,1190043,0.003634322457255746
turkish,6,3,nsubj_to_root,160597,1190043,0.13495058581916788
turkish,6,3,leftward,999,1190043,0.0008394654646932926
turkish,6,4,nsubj_to_root,12336,1190043,0.010366011984440898
turkish,6,4,leftward,42855,1190043,0.03601130379322428
turkish,6,5,nsubj_to_root,1174,1190043,0.0009865189745244499
turkish,6,5,leftward,2153,1190043,0.0018091783238084675
turkish,6,6,nsubj_to_root,133466,1190043,0.11215224996071571
turkish,6,6,leftward,121099,1190043,0.10176018849739044
turkish,6,7,nsubj_to_root,900,1190043,0.0007562751934173807
turkish,6,7,leftward,970,1190043,0.0008150965973498437
turkish,6,8,nsubj_to_root,9740,1190043,0.008184578204316987
turkish,6,8,leftward,55840,1190043,0.04692267422269616
turkish,6,9,nsubj_to_root,10957,1190043,0.009207230326971379
turkish,6,9,leftward,44088,1190043,0.037047400808206093
turkish,6,10,nsubj_to_root,3281,1190043,0.0027570432328915847
turkish,6,10,leftward,283957,1190043,0.23861070566357687
turkish,6,11,nsubj_to_root,25515,1190043,0.021440401733382745
turkish,6,11,leftward,115151,1190043,0.09676204977467201
turkish,7,0,nsubj_to_root,1503,1190043,0.0012629795730070257
turkish,7,0,leftward,4252,1190043,0.003572980136011892
turkish,7,1,nsubj_to_root,26,1190043,2.1847950032057664e-05
turkish,7,1,leftward,41,1190043,3.445253658901401e-05
turkish,7,2,nsubj_to_root,59,1190043,4.957804045736163e-05
turkish,7,2,leftward,69,1190043,5.7981098161999185e-05
turkish,7,3,nsubj_to_root,74048,1190043,0.06222296169130023
turkish,7,3,leftward,230980,1190043,0.19409382686171844
turkish,7,4,nsubj_to_root,3612,1190043,0.003035184442915088
turkish,7,4,leftward,2833,1190043,0.0023805862477238216
turkish,7,5,nsubj_to_root,311,1190043,0.0002613350946142282
turkish,7,5,leftward,286,1190043,0.0002403274503526343
turkish,7,6,nsubj_to_root,1530,1190043,0.0012856678288095471
turkish,7,6,leftward,157040,1190043,0.1319616181936283
